!CSV A.01.01
!Keysight Technologies,N5232B,MY57181148,A.12.85.08
!Date: Tuesday, September 05, 2023 17:55:33
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
8337512.5041681,0.99876428,-7.1016164,3.3926914e-005,137.091,3.3026216e-005,-116.24881,0.98990804,-6.7945447
8354084.6948983,0.99892271,-7.104176,4.6667323e-005,178.77849,7.9206897e-005,-160.84943,0.98943937,-6.8002629
8370656.8856285,0.99866039,-7.1433883,2.3582452e-005,128.18431,3.0979616e-005,72.844757,0.98938221,-6.8128343
8387229.0763588,0.99855524,-7.1663985,2.3932644e-006,-148.53523,1.3209189e-005,69.053688,0.98930258,-6.8485527
8403801.267089,0.99870324,-7.1943979,4.6617373e-005,-174.7318,5.1603478e-005,165.86496,0.98947006,-6.8497906
8420373.4578193,0.99866951,-7.2022824,4.6796427e-005,175.02554,2.6276561e-005,-177.09212,0.98971611,-6.8881364
8436945.6485495,0.99886918,-7.2232656,4.6364505e-005,-177.73407,1.7617334e-005,57.797131,0.98964709,-6.8828392
8453517.8392798,0.99881464,-7.2498932,4.0343533e-005,168.71837,5.5096458e-005,151.87695,0.98948938,-6.9104414
8470090.03001,0.99885476,-7.2805471,5.1868778e-005,167.41922,3.9833107e-005,127.08266,0.98953664,-6.9367366
8486662.2207402,0.99902827,-7.2900171,3.2272728e-005,115.28455,5.2617092e-005,137.24837,0.9892078,-6.9657903
8503234.4114705,0.99859041,-7.3085661,2.3316681e-005,132.93109,7.6849181e-005,-153.75931,0.98955452,-6.9748063
8519806.6022007,0.99882275,-7.3292184,2.0674668e-005,151.66406,3.1107458e-005,-142.35298,0.98931813,-6.9710541
8536378.792931,0.99856764,-7.362319,1.6390239e-005,103.30976,8.4800537e-005,133.827,0.98970705,-7.0130334
8552950.9836612,0.99858761,-7.3836303,5.0445189e-005,-173.37213,3.0892777e-005,124.12701,0.98982197,-7.0086069
8569523.1743915,0.99901432,-7.418746,3.6288679e-005,-146.45427,5.4994925e-005,-151.12766,0.98917705,-7.0356607
8586095.3651217,0.99855477,-7.4411149,4.1362422e-005,-172.66675,3.6991176e-005,-160.70872,0.98925078,-7.0609856
8602667.555852,0.99861252,-7.4500632,6.8583402e-005,127.7813,6.242752e-005,121.12372,0.98908108,-7.0760627
8619239.7465822,0.99908978,-7.4764199,6.6317538e-005,149.03371,3.3311364e-005,-163.57803,0.98907167,-7.0922832
8635811.9373124,0.99868238,-7.5207095,6.232904e-005,130.41832,2.1644679e-005,137.77875,0.98958212,-7.1181479
8652384.1280427,0.99886805,-7.5300865,7.5808028e-005,117.49961,7.2485345e-005,136.20198,0.98920691,-7.1097412
8668956.3187729,0.99871367,-7.5684714,8.3885825e-005,103.58347,5.1460214e-005,155.756,0.98919308,-7.168859
8685528.5095032,0.99881858,-7.5736108,5.2958756e-005,160.18251,2.8311988e-005,111.70947,0.98915285,-7.1755152
8702100.7002334,0.99895096,-7.6152725,2.2540651e-005,126.14838,2.302907e-005,144.80725,0.98928767,-7.1862626
8718672.8909637,0.99862832,-7.6269555,1.5307498e-005,148.11089,2.8920807e-005,118.90866,0.98944831,-7.2301073
8735245.0816939,0.99855441,-7.6745715,6.0725855e-005,129.78964,5.5365213e-005,-172.14511,0.9894768,-7.2255607
8751817.2724241,0.99893302,-7.6826096,4.5554611e-005,128.33498,6.5718014e-005,134.62129,0.98885983,-7.2412763
8768389.4631544,0.99847788,-7.7189803,2.5364441e-005,176.61035,8.5781554e-005,153.17036,0.98918366,-7.2801127
8784961.6538846,0.99861276,-7.7468987,3.5987734e-005,145.54724,7.0126218e-005,158.52515,0.98936927,-7.2900677
8801533.8446149,0.99872881,-7.7374611,6.2803396e-005,161.19579,3.2345899e-005,-174.88756,0.98949742,-7.3104248
8818106.0353451,0.99844521,-7.7711973,5.5344124e-005,167.91504,5.0937055e-005,122.21379,0.98906767,-7.3206916
8834678.2260754,0.99879324,-7.8066201,4.1548443e-005,138.51413,4.7045985e-005,177.90123,0.98959124,-7.362236
8851250.4168056,0.99828184,-7.8396187,4.0719733e-005,130.37514,5.7590132e-005,157.93944,0.98904723,-7.3789072
8867822.6075358,0.99843401,-7.8620625,2.7859523e-005,149.05008,2.6577505e-005,90.437775,0.98926282,-7.3943629
8884394.7982661,0.99854022,-7.8833251,7.0972965e-005,177.19868,7.4914465e-006,165.24951,0.98924184,-7.3786254
8900966.9889963,0.99873525,-7.9083314,4.3325632e-005,142.00061,7.9086793e-005,142.1794,0.98926634,-7.40802
8917539.1797266,0.99831969,-7.9224033,2.7030754e-005,155.59576,0.00010159896,142.53123,0.98935455,-7.4325786
8934111.3704568,0.99828833,-7.9769082,4.2701689e-005,117.98876,4.5667166e-005,109.11555,0.98953658,-7.4763165
8950683.5611871,0.99848926,-7.9936719,6.092661e-005,104.25359,3.1242231e-005,87.282028,0.989196,-7.501905
8967255.7519173,0.99857801,-7.9938974,0.00012077078,152.87939,4.1098221e-005,170.6825,0.98948354,-7.5165253
8983827.9426476,0.99849898,-8.0318365,2.5824182e-005,87.625938,5.7615362e-005,113.2976,0.98910129,-7.532063
9000400.1333778,0.9982124,-8.0729046,6.5183398e-005,111.96248,5.4445001e-005,135.75531,0.98906124,-7.5200205
9016972.324108,0.99804813,-8.1028309,6.616093e-005,140.01747,3.2726097e-005,96.764969,0.98934054,-7.5591888
9033544.5148383,0.99830955,-8.1045618,7.4379277e-005,61.014362,0.00012702218,129.40028,0.98908591,-7.5707536
9050116.7055685,0.99832338,-8.1323652,8.5774009e-005,109.64185,0.00011321901,130.8708,0.98936117,-7.6086121
9066688.8962988,0.99833643,-8.1630793,8.2097489e-005,129.85411,9.0228255e-005,131.00188,0.98932147,-7.6320057
9083261.087029,0.99809563,-8.1755524,4.9362992e-005,97.581535,3.7915586e-005,114.7655,0.98906779,-7.6378422
9099833.2777593,0.99837869,-8.2139225,4.8622496e-005,108.20995,0.00010581719,116.22523,0.98942071,-7.6769929
9116405.4684895,0.99845695,-8.2265635,8.4282488e-005,62.560326,8.8908659e-005,114.95762,0.98919511,-7.6928601
9132977.6592197,0.9987337,-8.2472124,3.320209e-005,111.16603,5.9249487e-005,124.38656,0.98904848,-7.7339754
9149549.84995,0.99866349,-8.2808599,1.6934164e-005,152.96965,7.3855495e-005,114.81217,0.98935038,-7.714685
9166122.0406802,0.9984867,-8.3208008,7.5137912e-005,102.2347,5.847757e-005,120.12711,0.9893834,-7.7698336
9182694.2314105,0.99838626,-8.3599863,2.9720411e-005,76.113213,0.00011721393,113.42982,0.98922938,-7.7792082
9199266.4221407,0.99858028,-8.3623152,0.00022960258,134.24109,4.6089339e-005,135.8479,0.98932391,-7.7878332
9215838.612871,0.9984321,-8.4263554,6.3253654e-005,105.61699,7.1467526e-005,85.918526,0.98920715,-7.8069634
9232410.8036012,0.9984743,-8.446353,6.9348731e-005,80.414444,5.6161647e-005,83.350349,0.9891907,-7.8277478
9248982.9943314,0.9985742,-8.476779,6.4307475e-005,95.314369,8.418924e-005,112.76476,0.9889943,-7.8449001
9265555.1850617,0.99857533,-8.5077209,7.2982351e-005,59.708099,5.6197197e-005,136.91194,0.98900592,-7.8676968
9282127.3757919,0.99875891,-8.520647,6.5760716e-005,85.307098,9.4216921e-005,91.56707,0.98897469,-7.8733597
9298699.5665222,0.99800318,-8.5692406,9.8139775e-005,107.01065,0.00010218158,89.357887,0.98916256,-7.9074006
9315271.7572524,0.99863625,-8.579731,8.8322719e-005,115.56622,8.6459571e-005,117.44302,0.98905814,-7.9219704
9331843.9479827,0.99841052,-8.5869293,0.0001086268,70.853638,8.8965535e-005,109.86066,0.98928833,-7.9571562
9348416.1387129,0.99833155,-8.6521254,6.67852e-005,76.621117,7.5718817e-005,111.05875,0.98947614,-7.9861312
9364988.3294431,0.99834001,-8.6940269,5.7342098e-005,75.795883,0.00010797843,92.618843,0.98928761,-8.0001726
9381560.5201734,0.99823248,-8.7333126,0.00011083838,107.33012,0.00010329924,83.637764,0.98916525,-8.0128374
9398132.7109036,0.99859834,-8.7649918,0.00014270702,103.65495,9.1255512e-005,90.623337,0.98915553,-8.075038
9414704.9016339,0.99838513,-8.776536,7.0489004e-005,92.785004,9.6461306e-005,112.94985,0.98947203,-8.0728559
9431277.0923641,0.99879396,-8.8151884,0.00011957234,104.41615,0.0001234853,88.568504,0.98859978,-8.1061659
9447849.2830944,0.99838251,-8.8274784,5.1827566e-005,122.96751,9.2290466e-005,121.7456,0.98914355,-8.0970964
9464421.4738246,0.99857616,-8.894681,0.00010162491,91.830956,8.442696e-005,74.267021,0.98888445,-8.1511202
9480993.6645549,0.99834925,-8.9047232,0.00013435798,78.480118,0.00010035737,104.13245,0.98907304,-8.159152
9497565.8552851,0.99836302,-8.9494457,0.00012595677,104.04666,0.00011013242,105.39856,0.98904943,-8.1944027
9514138.0460153,0.99835867,-8.9830875,0.00013800121,81.573448,0.00011932245,92.875961,0.98912805,-8.2246943
9530710.2367456,0.99836451,-9.0142336,0.00016440713,96.126282,8.3773528e-005,77.02932,0.98923117,-8.2535181
9547282.4274758,0.99846536,-9.0535774,0.0001110548,103.90334,0.00011058706,100.69116,0.98891032,-8.2397213
9563854.6182061,0.99815422,-9.0794764,7.7129145e-005,67.066437,0.00016239533,89.572998,0.98901778,-8.264801
9580426.8089363,0.99856466,-9.1279259,0.00013288709,97.659561,0.00012831272,84.528183,0.98903632,-8.3152189
9596998.9996666,0.99878591,-9.1415215,0.00010221995,88.652931,0.00012199901,86.352211,0.9889859,-8.3448477
9613571.1903968,0.99815983,-9.1798601,0.00012688825,65.631927,9.8687007e-005,97.877846,0.98912668,-8.3568907
9630143.381127,0.99848837,-9.2240353,0.00011731669,93.098511,0.00012226056,86.086128,0.98899966,-8.3679609
9646715.5718573,0.99820536,-9.2637615,6.8409441e-005,75.611565,0.00010803319,98.890488,0.98897082,-8.3966866
9663287.7625875,0.99845964,-9.2902727,0.00010912802,75.682709,0.00010990943,77.136734,0.98879319,-8.4341946
9679859.9533178,0.99827904,-9.3309374,0.00018707199,87.791161,9.5796757e-005,86.541725,0.98900926,-8.4307928
9696432.144048,0.99806684,-9.3589058,0.00014674556,82.915062,0.00011000397,97.791649,0.98872739,-8.4635515
9713004.3347783,0.99826324,-9.4298325,0.00015006872,66.921631,0.00016034665,73.948898,0.98893124,-8.4819822
9729576.5255085,0.99782532,-9.4571428,0.0001588904,81.861938,0.00015464338,67.546532,0.9891724,-8.515563
9746148.7162387,0.99832857,-9.4940138,0.0001181516,92.508263,0.00013210843,83.291397,0.98913169,-8.5289268
9762720.906969,0.99802399,-9.5008602,0.00011254189,86.699059,0.00011218264,99.144394,0.98889488,-8.5640059
9779293.0976992,0.99781078,-9.5729036,0.00014946367,69.9412,0.00012728195,55.918304,0.98878992,-8.579875
9795865.2884295,0.99798179,-9.597249,0.00013534821,73.650101,0.00014537307,62.130585,0.98899311,-8.6036234
9812437.4791597,0.99811596,-9.6379919,0.00013679771,73.58342,9.4526527e-005,74.105293,0.9891426,-8.6200066
9829009.66989,0.99787658,-9.6839285,0.00023779573,88.744324,0.00017788056,65.446922,0.98880249,-8.654192
9845581.8606202,0.99757731,-9.7004929,0.00016985001,69.73349,0.00016740253,61.827755,0.98898536,-8.7003078
9862154.0513505,0.99801904,-9.7794333,0.00017073379,62.99099,0.00017667374,66.701515,0.9885937,-8.7046957
9878726.2420807,0.99774408,-9.8019857,0.00015258638,75.815361,0.00016896856,72.089493,0.98893112,-8.743906
9895298.4328109,0.99792868,-9.8417234,0.0002068889,83.71904,0.00019926669,85.478043,0.98851568,-8.7460003
9911870.6235412,0.99769658,-9.9015722,0.0001817075,59.78434,0.00016944671,98.058495,0.98881519,-8.8021269
9928442.8142714,0.99743885,-9.9216251,0.00018289253,67.430397,0.00019930859,64.27845,0.9888491,-8.8033514
9945015.0050017,0.997262,-9.9909058,0.00014620947,62.982727,0.0001893179,69.069962,0.98884755,-8.8422012
9961587.1957319,0.99723643,-10.026108,0.0001715152,63.83432,0.00018230188,71.385529,0.98880076,-8.8913479
9978159.3864622,0.99738693,-10.035636,0.00019902668,68.815804,0.00015782277,60.067142,0.98896337,-8.892518
9994731.5771924,0.99676794,-10.095975,0.00015634901,71.325005,0.00022473682,68.20462,0.98880112,-8.9249516
10011303.767923,0.99729568,-10.1688,0.00017949994,63.997322,0.00019228036,53.899506,0.98870039,-8.9477921
10027875.958653,0.99719322,-10.213589,0.00020987031,60.483704,0.00021909764,59.259235,0.98928952,-8.9879961
10044448.149383,0.99673414,-10.238342,0.00021998359,58.087296,0.00021666056,74.609718,0.98902422,-9.0007896
10061020.340113,0.99655628,-10.276607,0.00021282835,57.483978,0.00021941173,49.998169,0.98874134,-9.0183201
10077592.530844,0.99653667,-10.296181,0.00021976372,61.577557,0.00018810949,63.609409,0.98888952,-9.0669775
10094164.721574,0.9962849,-10.367671,0.00025507825,69.716331,0.00019834992,62.042091,0.98849225,-9.0628099
10110736.912304,0.9962799,-10.417953,0.00027280083,60.564728,0.00021273366,63.998299,0.98865664,-9.1182022
10127309.103034,0.99578643,-10.467694,0.00023359137,62.686119,0.00020828667,53.423504,0.9887197,-9.1366282
10143881.293765,0.99600422,-10.506859,0.00025355478,47.620052,0.00025998335,60.064999,0.98891479,-9.1527605
10160453.484495,0.99556988,-10.574041,0.00025182345,54.091343,0.00025082787,55.015697,0.98869735,-9.2166834
10177025.675225,0.99570292,-10.599774,0.00023099077,53.431812,0.0002414902,42.92281,0.98873132,-9.2190866
10193597.865955,0.99493438,-10.668095,0.00027590233,50.131538,0.00029714883,48.795864,0.98863852,-9.2502174
10210170.056686,0.99496782,-10.697988,0.00024398246,44.227337,0.00026201698,49.319225,0.98868597,-9.2978926
10226742.247416,0.99476993,-10.762756,0.00028389331,47.550163,0.00030073224,56.779961,0.98858905,-9.3156023
10243314.438146,0.99444509,-10.779352,0.00031865897,51.607517,0.000330157,47.846405,0.98872936,-9.3361549
10259886.628876,0.99424762,-10.868303,0.00029614696,38.450771,0.00031342913,48.282757,0.98877281,-9.3806982
10276458.819607,0.99379557,-10.926314,0.00037075739,40.774994,0.00031140589,43.300495,0.98875463,-9.402257
10293031.010337,0.99352759,-10.940614,0.00036080769,36.300484,0.00028966329,44.085136,0.98852736,-9.4487133
10309603.201067,0.99299353,-10.999776,0.00028168276,43.19297,0.00038869746,46.965012,0.98853838,-9.4589195
10326175.391797,0.99267882,-11.053301,0.00032143973,41.965443,0.00033854737,36.079227,0.98861659,-9.5089283
10342747.582528,0.99222022,-11.126475,0.00031817917,41.70417,0.00037605522,30.848246,0.98839211,-9.51019
10359319.773258,0.99149632,-11.126964,0.00037712316,41.097126,0.00032374926,43.141232,0.9885093,-9.5347147
10375891.963988,0.99166262,-11.216434,0.00033318379,31.145998,0.00034554291,37.909733,0.98824501,-9.5762014
10392464.154718,0.99100196,-11.26084,0.00039402104,32.816582,0.0003677285,31.281891,0.98810083,-9.5994177
10409036.345448,0.99028629,-11.28099,0.00041215293,30.33914,0.00037941462,29.952179,0.98860484,-9.6309929
10425608.536179,0.98970693,-11.338784,0.0004039098,29.366268,0.00041880208,34.225788,0.98860502,-9.6810055
10442180.726909,0.98914737,-11.369564,0.00048820439,30.696339,0.00039271629,32.724091,0.98860133,-9.6999168
10458752.917639,0.98840052,-11.435354,0.00045857043,21.330946,0.0004683666,24.285271,0.98839068,-9.751545
10475325.108369,0.98802942,-11.481564,0.00041778732,26.94558,0.00044981181,20.9699,0.9885627,-9.7548227
10491897.2991,0.98733318,-11.490851,0.00048941525,19.977982,0.0004394413,22.312525,0.98856902,-9.8061066
10508469.48983,0.98650831,-11.5476,0.00052220689,24.173847,0.00052707613,16.486265,0.98849517,-9.8296957
10525041.68056,0.98615414,-11.564035,0.00047060617,17.192516,0.00051061407,22.253878,0.988455,-9.8532066
10541613.87129,0.98554647,-11.607343,0.00054874539,12.380718,0.00053231348,13.160802,0.98847389,-9.887269
10558186.062021,0.98507363,-11.624068,0.00053049996,10.547966,0.00054268842,12.357685,0.9879021,-9.9329138
10574758.252751,0.98402756,-11.619234,0.00052558002,9.2818108,0.00053744286,9.1394272,0.98875391,-9.9432554
10591330.443481,0.98373944,-11.641417,0.00055887381,0.015560895,0.00059643586,6.4695773,0.98828691,-9.9958954
10607902.634211,0.98325229,-11.674891,0.0005351117,2.4989758,0.00058805948,1.2373627,0.98865509,-10.030702
10624474.824942,0.98293984,-11.671803,0.00057187135,2.5734601,0.00058146496,2.0368924,0.98842591,-10.081903
10641047.015672,0.98200405,-11.691473,0.00058350671,-7.1803288,0.00057961838,-6.6364751,0.98826802,-10.111437
10657619.206402,0.98190594,-11.733338,0.00067029486,-4.5977235,0.00055094069,-9.1406736,0.98842412,-10.129526
10674191.397132,0.98138076,-11.714341,0.00063374976,-7.9821954,0.00055505749,-8.7697191,0.98803753,-10.172447
10690763.587863,0.98136002,-11.717339,0.00065618264,-7.3290176,0.00056527514,-14.321936,0.9881891,-10.210669
10707335.778593,0.98104882,-11.696695,0.00060975616,-15.225745,0.00064209558,-13.769312,0.98806059,-10.244178
10723907.969323,0.98125547,-11.718972,0.00060326449,-19.330198,0.00061123917,-14.098301,0.98843217,-10.300376
10740480.160053,0.98099047,-11.719538,0.00064426038,-18.545601,0.00061398192,-21.67778,0.98814952,-10.310154
10757052.350784,0.98085386,-11.742085,0.00061230082,-21.627878,0.00064888969,-24.827583,0.98801255,-10.365211
10773624.541514,0.9809193,-11.76621,0.0006016941,-23.264175,0.00061930297,-22.999548,0.98793703,-10.413883
10790196.732244,0.98134983,-11.770489,0.00059955695,-24.770353,0.00063075533,-29.434778,0.98830748,-10.442869
10806768.922974,0.98110348,-11.750725,0.00060591969,-30.122538,0.00062162074,-29.786873,0.98782283,-10.453018
10823341.113705,0.98134261,-11.787521,0.00059400528,-29.038363,0.00061225763,-28.74769,0.9879598,-10.494765
10839913.304435,0.98196566,-11.831774,0.00062121305,-28.83692,0.00057457044,-31.554966,0.98824549,-10.590959
10856485.495165,0.98193777,-11.841844,0.00060585031,-37.650726,0.0006184759,-35.685116,0.98841637,-10.575
10873057.685895,0.9824748,-11.873748,0.0005607825,-43.850681,0.00060720742,-39.842098,0.98789477,-10.634548
10889629.876626,0.98300517,-11.91621,0.00063717965,-38.102371,0.00062987208,-43.938587,0.98821974,-10.66104
10906202.067356,0.98326188,-11.932793,0.0006287428,-47.53656,0.0006017618,-48.009674,0.98804808,-10.685228
10922774.258086,0.98328555,-11.954946,0.00063702458,-43.791939,0.00058356015,-41.675476,0.98802543,-10.729993
10939346.448816,0.98350948,-12.001639,0.00061215484,-48.934196,0.00061693543,-44.291264,0.98797143,-10.778099
10955918.639547,0.98390508,-12.066697,0.00061326969,-49.615669,0.00060218561,-49.196644,0.98789483,-10.818954
10972490.830277,0.98459691,-12.107535,0.00065882463,-47.800144,0.00059852685,-54.043655,0.98753858,-10.85986
10989063.021007,0.98430282,-12.134035,0.00059766718,-54.133869,0.0006131425,-56.866558,0.98796308,-10.932141
11005635.211737,0.98502088,-12.193189,0.00061463506,-50.267517,0.00061237015,-51.903481,0.98797637,-10.953817
11022207.402467,0.98537076,-12.257699,0.0005894794,-57.444466,0.0005781455,-52.653854,0.98803824,-10.983087
11038779.593198,0.98509324,-12.315658,0.00058222067,-58.085506,0.00061083015,-53.831989,0.98792076,-11.03257
11055351.783928,0.98545504,-12.337578,0.00053779373,-54.190708,0.00062796223,-64.987572,0.98792446,-11.075199
11071923.974658,0.98582172,-12.429539,0.00050289393,-58.342888,0.00053133018,-59.292183,0.9878602,-11.107997
11088496.165388,0.98642582,-12.511044,0.00056741433,-65.395546,0.00057844206,-67.013367,0.98766905,-11.156293
11105068.356119,0.98660082,-12.485635,0.00055189262,-61.048012,0.00052913546,-67.315109,0.98812664,-11.192524
11121640.546849,0.98611391,-12.563604,0.0005501972,-68.278694,0.00059579854,-64.454346,0.98796427,-11.255755
11138212.737579,0.98694932,-12.599706,0.00055298326,-70.674927,0.00059718825,-68.714386,0.98789912,-11.313416
11154784.928309,0.98666531,-12.681806,0.00051266642,-68.717018,0.00058754004,-68.738579,0.98757702,-11.357441
11171357.11904,0.98692322,-12.742191,0.00050182018,-67.47345,0.00052971154,-71.904663,0.98751211,-11.403965
11187929.30977,0.98732018,-12.811241,0.00060985109,-75.006973,0.00054621079,-67.121735,0.98736387,-11.436693
11204501.5005,0.98738939,-12.892886,0.00056868652,-72.915123,0.00055445608,-73.741974,0.98759991,-11.483892
11221073.69123,0.98724765,-12.958776,0.00057683658,-67.88382,0.00049711688,-76.747711,0.98717135,-11.555336
11237645.881961,0.98736018,-13.029059,0.00053402787,-75.189705,0.00048941816,-78.036873,0.98752844,-11.61484
11254218.072691,0.98735452,-13.084113,0.00060059753,-73.118576,0.00058747485,-74.629105,0.98742294,-11.636717
11270790.263421,0.98860055,-13.166675,0.00049421907,-83.407158,0.00052151922,-78.206451,0.98702288,-11.682389
11287362.454151,0.98805356,-13.225718,0.00051906361,-83.632301,0.00050661864,-78.007584,0.98738837,-11.722554
11303934.644882,0.98827642,-13.292285,0.00054334296,-78.34478,0.00056683598,-79.276093,0.98740202,-11.764527
11320506.835612,0.98682398,-13.341423,0.00060257764,-86.918915,0.00053206994,-85.705452,0.98713893,-11.831882
11337079.026342,0.98793375,-13.449091,0.00060630281,-73.201981,0.00055749173,-80.033165,0.98698962,-11.904247
11353651.217072,0.98785043,-13.503805,0.00041955581,-79.415062,0.00049239368,-83.718498,0.98727143,-11.936072
11370223.407803,0.98708779,-13.629622,0.00057286851,-80.041039,0.00047452564,-84.762611,0.98709393,-11.99874
11386795.598533,0.9881115,-13.68284,0.00053766597,-83.287041,0.00052039797,-83.927086,0.98672807,-12.051113
11403367.789263,0.98821175,-13.753819,0.0005418419,-87.155563,0.00051368464,-92.474762,0.98755932,-12.119695
11419939.979993,0.98929334,-13.756359,0.00046054262,-92.007393,0.00047733227,-83.264,0.98736095,-12.156177
11436512.170724,0.98870903,-13.905807,0.00052430079,-91.450401,0.00054125179,-86.336334,0.98742974,-12.22501
11453084.361454,0.98797357,-13.975126,0.00049496151,-86.841202,0.00055558997,-90.844765,0.98725873,-12.276663
11469656.552184,0.98910981,-14.140049,0.00052874297,-93.401947,0.00058396842,-86.743988,0.98725021,-12.327569
11486228.742914,0.98820502,-14.124627,0.00051530765,-90.063225,0.00049581891,-87.235916,0.98648745,-12.410784
11502800.933645,0.98837435,-14.221108,0.00050105201,-86.16761,0.00051706383,-95.753769,0.9867152,-12.469102
11519373.124375,0.98790038,-14.325971,0.00040941665,-92.311447,0.00049729348,-85.855087,0.98677677,-12.51964
11535945.315105,0.98869586,-14.410987,0.00055003481,-100.42395,0.00054134196,-94.249092,0.98628002,-12.599551
11552517.505835,0.98815149,-14.484011,0.00066709868,-94.609558,0.00055044872,-92.694862,0.98701257,-12.647663
11569089.696566,0.98817223,-14.549328,0.00051943649,-80.087845,0.00054409308,-93.095612,0.98660702,-12.724895
11585661.887296,0.98689044,-14.722914,0.00057614135,-89.244148,0.00052434887,-102.33056,0.98662782,-12.763106
11602234.078026,0.98765564,-14.75219,0.00056755304,-101.13905,0.00052417081,-98.418892,0.98671901,-12.831149
11618806.268756,0.98737532,-14.817477,0.00046052481,-111.81101,0.000538986,-101.63326,0.98631984,-12.900375
11635378.459486,0.98732972,-14.905951,0.00047445664,-113.28061,0.00051166973,-96.973534,0.98632997,-12.978279
11651950.650217,0.9863978,-15.012843,0.0005181983,-92.282768,0.00047451272,-101.49929,0.98638946,-13.047557
11668522.840947,0.98697883,-15.095497,0.00049590995,-111.21285,0.00048583435,-98.289146,0.98634082,-13.094319
11685095.031677,0.98759651,-15.229746,0.000557928,-95.328148,0.00053791847,-102.16927,0.98656815,-13.176827
11701667.222407,0.98721236,-15.301474,0.00054391031,-104.06849,0.00046636429,-98.231781,0.98621053,-13.230514
11718239.413138,0.98682159,-15.412741,0.00055804587,-97.530029,0.00049145985,-102.77138,0.98618937,-13.308786
11734811.603868,0.98893481,-15.512102,0.00062917051,-97.569626,0.00053523271,-90.954796,0.98580205,-13.397002
11751383.794598,0.98796463,-15.593119,0.00050896709,-98.099533,0.00054995343,-99.294487,0.98594463,-13.456079
11767955.985328,0.98694646,-15.714214,0.00064778485,-96.712715,0.00051457196,-98.828606,0.98574895,-13.540227
11784528.176059,0.98647714,-15.795294,0.0004674856,-108.46323,0.00054228189,-104.09496,0.98620367,-13.621229
11801100.366789,0.98631823,-15.939075,0.00058157946,-108.22148,0.00054574426,-106.07832,0.98573059,-13.707153
11817672.557519,0.98642606,-16.070217,0.00045563094,-120.31447,0.00054727035,-103.16602,0.98569334,-13.770334
11834244.748249,0.98673433,-16.17234,0.00037597987,-96.541489,0.00056352635,-102.34195,0.9856956,-13.869511
11850816.93898,0.98589247,-16.252106,0.0004240218,-113.52486,0.00050128665,-103.31818,0.98568225,-13.949896
11867389.12971,0.98587036,-16.363993,0.00055429491,-132.69958,0.00053570373,-109.28419,0.98533171,-14.021618
11883961.32044,0.9858219,-16.48377,0.00068486453,-94.990532,0.00056964537,-108.59428,0.98529202,-14.122159
11900533.51117,0.98556089,-16.613068,0.0006013533,-93.237938,0.00058242213,-110.85477,0.98520321,-14.180773
11917105.701901,0.98516697,-16.740726,0.00051310204,-101.51708,0.00056780322,-113.25751,0.9850738,-14.295913
11933677.892631,0.98510778,-16.868965,0.00044915735,-95.004974,0.00055975589,-110.48665,0.98496163,-14.375239
11950250.083361,0.98447978,-16.990763,0.00062555732,-114.07813,0.00056542555,-107.41284,0.98495525,-14.461671
11966822.274091,0.98434657,-17.118,0.0005679453,-101.93807,0.00054291997,-107.13615,0.98456615,-14.565117
11983394.464822,0.98460746,-17.219494,0.0005819028,-112.41637,0.00059380877,-109.47382,0.98449969,-14.656085
11999966.655552,0.9837001,-17.379749,0.00056175812,-107.04067,0.00060039008,-113.14735,0.9848001,-14.74595
12016538.846282,0.98332167,-17.490892,0.00065259612,-111.41183,0.00057042291,-113.89899,0.98479778,-14.857977
12033111.037012,0.98351532,-17.622646,0.00063926919,-112.91834,0.00061421032,-114.00505,0.98432362,-14.969933
12049683.227743,0.98346251,-17.763609,0.00064096303,-134.13907,0.0005716653,-114.39626,0.98461998,-15.054685
12066255.418473,0.98284864,-17.892921,0.00059076096,-111.87661,0.00060012628,-113.48199,0.98387605,-15.139671
12082827.609203,0.98192626,-18.042038,0.00060750847,-111.31301,0.00055021473,-113.85914,0.98418182,-15.273037
12099399.799933,0.98207867,-18.189159,0.00055163895,-99.258698,0.00058184762,-116.4048,0.98378426,-15.359279
12115971.990664,0.98174781,-18.326284,0.00073757704,-105.33464,0.0006085115,-120.52025,0.98365176,-15.510071
12132544.181394,0.98143917,-18.50584,0.00058396999,-126.91407,0.00063293084,-116.14932,0.98361111,-15.60118
12149116.372124,0.98048049,-18.660702,0.00057492149,-109.73328,0.00067819509,-118.76628,0.983441,-15.704171
12165688.562854,0.98026276,-18.816195,0.00075589056,-125.75575,0.00063267781,-117.32749,0.98346305,-15.860406
12182260.753585,0.97995985,-18.972136,0.00063095143,-129.09406,0.00066653575,-117.95376,0.98311478,-15.933104
12198832.944315,0.9796707,-19.098282,0.00059589802,-106.6719,0.00066252844,-121.5755,0.98287964,-16.058521
12215405.135045,0.97873306,-19.315691,0.00062511046,-113.59668,0.00067746267,-120.12488,0.98253,-16.205313
12231977.325775,0.97854787,-19.491964,0.00067080464,-112.73202,0.00067396369,-120.6228,0.98263854,-16.332312
12248549.516506,0.97791171,-19.657017,0.00069533405,-113.62812,0.00068533159,-120.19072,0.98239076,-16.469667
12265121.707236,0.97753721,-19.818644,0.00063305005,-119.38309,0.00068210869,-118.72111,0.98209953,-16.6185
